CLUE,ANS,POS
Seat of the high kings of Ireland ,tara,1
Disparagement ,denigration,8
"Inclination, propensity ",tendency,1
Chief Norse god ,odin,1
Harshly grating ,rasping,17
Capital of Japan,tokyo,1
Run quickly - little taste - hyphen,dash,2
Powerful portable radio and cassette player ,boombox,1
"Brought up, propagated ",bred,4
Dismantle ,take apart,3
Hole in tooth ,cavity,1
Fossilised resin used in jewellery,amber,1
Male sex hormone,testosterone,1
V as a numeral ,five,1
Etch,inscribe,2
Hairpiece ,toupee,1
Noah's Ark Mount ,ararat,1
Yellowish fossil resin ,amber,1
Having reading disorder ,dyslexic,1
Actor's part ,role,1
Cereal used for making whiskey ,rye,2
In a secret manner ,clandestinely,2
Ridge of sand ,dune,1
