CLUE,ANS,POS
Go without or precede ,forego,11
Cold War term for the capitalist countries ,free world,2
Fully grown ,mature,2
Avoid ,shun,1
Insipid -- uninteresting ,bland,4
Tear ,rip,4
Peter Sellers' Pink Panther inspector ,clouseau,2
Accept without proof ,assume,3
Curt and short ,abrupt,4
Nazi-style discrimination,racism,1
Tranquil ,calm,3
"Alone, apart, detached ",isolated,1
Violent whirling windstorms,cyclones,2
Cause of general outrage,scandal,3
"Stirs up, rouses ",excites,8
Sheepdog ,collie,1
Hazard ,peril,2
Formal recommendation to an employer ,reference,1
Yet to come,future,1
Evaded,dodged,1
Have a foul smell ,reek,2
Harm or injury ,damage,1
One making changes (in practices) ,reformer,1
Go too far with ,overdo,1
Ordained minister,clergyman,15
Avidly enthusiastic ,zealous,10
"Large, snail-like mollusc ",whelk,9
Toy with plastic bricks ,lego,1
Require ,need,1
Defences to charges - was elsewhere at the time ,alibis,1
Someone not belonging to the nobility ,commoner,1
Joins together ,combines,3
Evasive ,shifty,5
Agave fibre ,sisal,1
Relative ,aunt,1
