CLUE,ANS,POS
Book published once a year ,annual,1
"Succeed, flourish ",prosper,1
Left out - neglected,omitted,7
Baseball player - bowl,pitcher,1
Warming alcoholic drink with sugar and spices ,mulled wine,1
Unclean or indecent ,dirty,3
Traveller not driving ,passenger,1
Impedimenta ,baggage,1
Pointed tool for writing ,stylus,2
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
"Animal fat used in candles, soap etc ",tallow,1
Hillock ,knoll,1
Military land force ,army,1
Austrian city where Mozart was born ,salzburg,1
Horse-drawn vehicle ,carriage,1
Barren ,sterile,1
Capable of being heard ,audible,1
Under normal conditions ,usually,14
Ought to ,should,1
Long narrow range of hills ,ridge,1
Light resilient plastic made of polystyrene ,styrofoam,3
Acid - rancid,sour,2
Forearm bone ,ulna,2
"Large, indefinite number ",numerous,10
Animal's lair ,den,2
