CLUE,ANS,POS
Suddenly ,all at once,13
Purposes or intentions ,aims,3
Hayfield ,meadow,2
Mental or emotional strain,stress,1
Episode ,chapter,2
Narrow track or path ,lane,2
Electric safety device ,circuit breaker,1
Cattle ,oxen,2
Artist's workshop ,atelier,2
Helps ,aids,4
Arab state ,bahrain,7
Liquid/gas accidentally lost ,leakage,3
Upper covering ,roof,1
State of being boring or not bright ,dullness,1
"Agile, spry ",nimble,1
Involuntary habitual response,tic,5
Sign of the zodiac ,leo,5
Tropical fruit ,guava,4
