CLUE,ANS,POS,FOUND IN
Characteristic mode of expression ,idiom,15,Idiomatic
Locomotive ,engine,2,Steam engine
Mythical story ,legend,16,"The legendary sword Excalibur, forged in mythical Mount Etna"
American (colloq.) ,yank,1,Yankee
Performance by one person ,solo,1,Solo act
"Escargots, to the French ",snails,1,Snails à la française
(Of a face) yellowish ,sallow,1,Sallow complexion
Founder of Methodism ,wesley,1,John Wesley
Absolutely sure ,certain,1,Certainly
Zodiac sign - tumour ,cancer,1,"Malignant growth (a general term for cancerous tumors, not specific to a zodiac sign)"
Wish ,hope,1,Hope for the best
Spider's network ,cobweb,15,Spider's cobweb design
Established religious ceremony ,rite,2,Holy rite
