CLUE,ANS,POS
Small tower on a castle ,turret,1
Marsupial ,wallaby,2
Torment lightly ,tease,1
Region of South America ,patagonia,1
Something owed,debt,1
Warlike ,bellicose,18
Go to live abroad ,emigrate,1
Gather together ,assemble,7
Branch of knowledge ,science,1
Cowshed ,byre,5
Foe ,enemy,4
Data manipulation program ,spreadsheet,1
(Of a building) encased for repairs in a temporary framework,scaffolded,1
Bishops' dioceses ,sees,20
Easing of hostilities ,detente,11
Flow of air or water ,current,1
Evaluated ,assessed,1
Nabokov heroine ,lolita,1
Clean and tidy ,spick-and-span,2
"Bend, distort ",twist,3
"In yoga, a centre of spiritual power in the body ",chakra,1
Make longer ,extend,1
Absence of sound ,silence,1
Chocolate substitute ,carob,1
Occasion ,event,2
Series of eight notes in music ,octave,1
