CLUE,ANS,POS
Norwegian city ,oslo,1
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,3
United States ,america,1
Driver's violent anger ,road rage,1
Fruit with green flesh ,avocado pear,19
"Flip, coin or pancake say ",toss,1
"Annelid worm, used in medicine of old",leech,1
Occurrence ,event,1
A synthetic fabric ,nylon,3
Turkish dynasty or long cushioned seat ,ottoman,11
"Length of time, or a full stop ",period,14
Measuring stick ,ruler,1
All of one's assets -- 5-door car ,estate,8
"Pillager, plunderer ",raider,2
Attack by many parasites ,infestation,1
Men who are mighty in battle ,warriors,1
Apprehension ,dread,9
Light shoe,flip-flop,3
Abnormal body sac containing fluid ,cyst,10
