CLUE,ANS,POS
"Abode, home ",residence,1
Sense organ ,ear,2
Crewed ,manned,1
Healing ointment ,balm,2
At the back of a ship,aft,2
Small silky-haired spaniel ,maltese,5
Glance over ,scan,6
Inn ,tavern,11
Imbibes,drinks,1
Meal ,repast,5
Set of clothes ,outfit,2
Female sheep ,ewe,1
Greek teller of animal tales with a moral ,aesop,1
Deuce ,two,1
Subdue by greater strength or numbers ,overpower,1
Thing not charged for ,freebie,17
Mount ,climb,1
Captain after Moby-Dick ,ahab,1
Noble gas used in illuminated signs ,neon,1
Strokes or fondles ,caresses,1
Hang down or be connected to something ,depend,3
"Tube for air, cables, etc ",duct,4
