CLUE,ANS,POS
Landslide,avalanche,5
Rascal ,scamp,1
Imbibes knowledge ,learns,1
Backside,posterior,3
"Uncover, expose to view ",expose,3
Large flightless bird ,ostrich,1
"-- Rodin, French sculptor ",auguste,9
Entertained ,amused,1
Occurrences ,events,1
International treaty ,pact,2
Language of Iran ,farsi,2
Lazy ,idle,3
Stone-throwing weapon ,catapult,2
Shorten ,abridge,9
Deliver from harm ,rescue,1
Medieval weapon or kind of spice ,mace,1
Surviving fragment,remnant,1
OT prophet ,ezekiel,3
Present in great quantity ,abundant,1
