CLUE,ANS,POS
Develop over time ,evolve,1
Raincoat ,macintosh,3
Persuade ,convince,1
False,spurious,16
Quarried,mined,2
Unlawful killing ,murder,2
Tear limb from limb ,dismember,1
Mollycoddle ,pamper,2
"Reasonable, logical ",rational,4
Sound of pain or despair ,groan,6
It always has a cause ,effect,6
Playing card,ace,1
Mass of cells formed by bees ,honeycomb,1
Mix with each other ,interact,10
Unfavourable or harmful ,adverse,1
Ballet skirt ,tutu,1
Stronghold ,fortress,1
Last ,final,3
Punctuation mark ,inverted comma,17
Wander about,roam,2
Association football ,soccer,1
For nothing ,free,1
Port in Brittany ,brest,2
Funeral lament ,dirge,1
"Laugh at, make fun of",deride,10
