CLUE,ANS,POS
Stipulation,proviso,3
Monumental (task) ,herculean,12
Burrowing marsupial ,wombat,4
Cycling arena,velodrome,1
One has great sensitivity to beauty,aesthete,1
Frighten ,scare,2
Nocturnal bird ,owl,1
Rarely,seldom,1
Edible crustacean ,shrimp,1
Madagascan primate ,lemur,1
"Pest, pain in the neck ",nuisance,1
Conceivable,possible,2
European language ,czech,11
Straight ,direct,1
The Dog-star ,sirius,1
Company emblem ,logo,1
Contagious skin infection,scabies,8
Introduce (anag) - decrease,reduction,4
Alga ,seaweed,3
