CLUE,ANS,POS
Care for ,tend,3
Archer ,bowman,1
Portion ,piece,5
Ill fame ,notoriety,2
Acute pain of the nerves ,neuralgia,3
Ring it for access ,doorbell,2
"Max --, German composer ",reger,11
Jupiter (god) ,jove,2
Finish ,conclude,3
Army officer ,colonel,7
Terrace ,patio,3
"Ferocious, savage",fierce,3
Intensely dislike ,detest,2
Estimated ,guessed,12
Front part of a ship ,bow,1
More acute ,sharper,1
Guffaw ,laugh,13
Risk ,danger,2
Elevation above sea-level ,altitude,18
Horse rider ,jockey,2
Muscular spasms and pains ,cramps,8
Became healthy again ,healed,2
Disobey ,defy,1
Covered walkway in religious establishment,cloister,1
Foot movement ,step,1
Legitimate ,lawful,3
Combat,fight,2
Break out ,erupt,1
