CLUE,ANS,POS
"Draw out, evoke",elicit,1
"Apply, employ ",use,2
Let-up ,respite,10
Lie on surface of water,float,1
"Going on and on, interminable ",endless,1
Alter ,amend,4
Fasteners with threaded shanks ,screws,3
Applaud ,cheer,1
Latin poet ,virgil,1
Go bad -- turn from liquid into solids,curdle,1
See Danite among those confined by the authorities ,detainees,5
"With tender, nostalgic or sad feelings ",sentimental,3
Tail vertebrae ,coccyx,1
Firmly fixed or free from uncertainty ,secure,3
Offend(ed),hurt,6
Flee ,escape,2
"Informally, an important person - sounds loud ",big shot,3
Winter sport ,skiing,1
Ownership ,possession,1
Pull hard ,yank,3
Simple arithmetic ,addition,1
Fungus used in baking ,yeast,1
Asian country ,india,10
