CLUE,ANS,POS
Greek letter D,delta,1
Supposes ,imagines,5
Body of land surrounded by water ,island,1
Windpipe ,trachea,1
(Personification of) the soul ,psyche,1
Tears into strips ,shreds,3
Palladian mansion with gardens in Wiltshire ,stourhead,2
Sad ,morose,4
Banana-like fruit ,plantain,1
Reveal ,disclose,1
Won victory over ,defeated,3
Distance between rails ,gauge,1
Tributary ,feeder,15
Pass through a filter ,strain,2
Locate or identify with precision ,pinpoint,1
Tree-dwelling marsupial ,possum,1
"Of software, containing errors ",buggy,17
Nervous ,on edge,4
Stand against ,defy,3
Ova ,eggs,1
Female fox,vixen,1
Be losing; track ,trail,2
Hard Italian cheese ,parmesan,1
Drop behind,trail,3
Football attacker ,striker,1
"Pixie, imp ",elf,3
Most diminutive ,smallest,7
