CLUE,ANS,POS,FOUND IN
.... sapiens is the human species ,homo,1,Homo sapiens
Agricultural labourer of low status ,peasant,1,Peasant farmer
Asian desert ,gobi,2,Gobi Desert
Small cake or bread roll ,bun,12,"Stuffed bun (e.g., King's cake)"
Brief light fall of rain ,shower,2,Misty shower
Beatle ,ringo,10,Starr (referring to Ringo Starr)
Miniature whirpools ,eddies,5,Insignificant eddies
Hospital-like - strictly objective,clinical,1,Clinical environment
This job does not require all of the working week ,part-time,1,Part-time role
Country of Pharaohs ,egypt,1,"Nubia: Formerly part of ancient Egypt, located south of it; had interactions with the Egyptian civilization through trade and warfare"
Strong cord ,rope,1,Sturdy rope
Bath ,tub,18,Soak in a bathtub or basin
