CLUE,ANS,POS
Clapping ,applause,1
Zodiac sign ,aquarius,5
Picture ,image,3
Ten years ,decade,1
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,1
Be at odds,disagree,1
Obscured or unclear ,veiled,9
Immeasurably bad ,abysmal,5
Loss of memory ,amnesia,1
Food item made with bleached flour ,white bread,1
Travelling company of entertainers ,circus,1
Small African nocturnal primate with large eyes,bushbaby,2
Steak type ,t-bone,2
Baseless ,unfounded,8
Seat of a monarch ,throne,1
Italian poet ,dante,1
Member of police force ,officer,2
Lute-like instrument ,mandolin,7
