CLUE,ANS,POS
Focal point for Mass ,altar,1
Season of falling leaves ,autumn,1
Small close-knit group,clique,20
Slack,loose,2
Motherly,maternal,1
Lacking any ethical sense ,amoral,2
Simple and guileless,naive,1
Rope loop ,noose,2
"British landscape and seascape painter, d.1851 ",turner,2
Quick look ,glance,1
Quick way to meet a new partner?,speed dating,1
Estrange ,alienate,1
Bird of prey ,raptor,6
"Good enough, acceptable ",adequate,5
Black and white bird ,magpie,20
"Long, narrow hilltop ranges ",ridges,3
Idolise ,worship,2
Unwanted plant ,weed,1
