CLUE,ANS,POS
Means of help in project ,resource,6
Impelled ,driven,1
Hand tool for plasterers or gardeners ,trowel,1
Cavity in head ,sinus,1
Promise or pawn ,pledge,3
Adhesive ,glue,1
Orderly ,methodical,2
Loathes and detests ,abhors,1
Exhales sadly ,sighs,11
Any plane figure with straight sides ,polygon,16
CS Lewis' fictional realm,narnia,1
Assessment ,appraisal,2
Exhausted,tired,4
Herb ,thyme,1
Period learning a trade ,apprenticeship,1
Reuse (old ideas) with little improvement ,rehash,2
